speaker_ID,sex,length,origin_path
303,F,72396,wav16_cut/p303_210.wav
335,F,72400,wav16_cut/p335_197.wav
228,F,72408,wav16_cut/p228_167.wav
248,F,72416,wav16_cut/p248_034.wav
237,M,72419,wav16_cut/p237_135.wav
230,F,72419,wav16_cut/p230_144.wav
239,F,72422,wav16_cut/p239_103.wav
301,F,72430,wav16_cut/p301_002.wav
238,F,72433,wav16_cut/p238_035.wav
230,F,72435,wav16_cut/p230_007.wav
303,F,72441,wav16_cut/p303_120.wav
248,F,72443,wav16_cut/p248_007.wav
264,F,72446,wav16_cut/p264_247.wav
310,F,72540,wav16_cut/p310_046.wav
329,F,72541,wav16_cut/p329_159.wav
298,M,72550,wav16_cut/p298_191.wav
268,F,72562,wav16_cut/p268_182.wav
233,F,72566,wav16_cut/p233_007.wav
265,F,72567,wav16_cut/p265_036.wav
266,F,72572,wav16_cut/p266_006.wav
261,F,72576,wav16_cut/p261_018.wav
272,M,72578,wav16_cut/p272_155.wav
227,M,72582,wav16_cut/p227_373.wav
270,M,72586,wav16_cut/p270_070.wav
316,M,72586,wav16_cut/p316_012.wav
295,F,72591,wav16_cut/p295_014.wav
274,M,72591,wav16_cut/p274_194.wav
303,F,72596,wav16_cut/p303_119.wav
306,F,72602,wav16_cut/p306_331.wav
362,F,72615,wav16_cut/p362_006.wav
330,F,72617,wav16_cut/p330_268.wav
297,F,72617,wav16_cut/p297_126.wav
274,M,72619,wav16_cut/p274_109.wav
228,F,72709,wav16_cut/p228_198.wav
230,F,72709,wav16_cut/p230_299.wav
249,F,72709,wav16_cut/p249_185.wav
301,F,72710,wav16_cut/p301_009.wav
298,M,72717,wav16_cut/p298_238.wav
313,F,72721,wav16_cut/p313_037.wav
238,F,72739,wav16_cut/p238_310.wav
298,M,72742,wav16_cut/p298_240.wav
300,F,72747,wav16_cut/p300_266.wav
266,F,72750,wav16_cut/p266_416.wav
230,F,72759,wav16_cut/p230_350.wav
307,F,72769,wav16_cut/p307_013.wav
231,F,72773,wav16_cut/p231_024.wav
306,F,72777,wav16_cut/p306_020.wav
298,M,72779,wav16_cut/p298_106.wav
277,F,72877,wav16_cut/p277_116.wav
345,M,72882,wav16_cut/p345_248.wav
303,F,72883,wav16_cut/p303_100.wav
300,F,72883,wav16_cut/p300_375.wav
262,F,72886,wav16_cut/p262_115.wav
240,F,72886,wav16_cut/p240_006.wav
310,F,72886,wav16_cut/p310_385.wav
260,M,72889,wav16_cut/p260_018.wav
376,M,72891,wav16_cut/p376_007.wav
259,M,72897,wav16_cut/p259_094.wav
268,F,72906,wav16_cut/p268_028.wav
251,M,72916,wav16_cut/p251_014.wav
253,F,72924,wav16_cut/p253_108.wav
243,M,72928,wav16_cut/p243_012.wav
335,F,72932,wav16_cut/p335_423.wav
293,F,72937,wav16_cut/p293_181.wav
297,F,72939,wav16_cut/p297_084.wav
305,F,72942,wav16_cut/p305_138.wav
281,M,72944,wav16_cut/p281_062.wav
301,F,72960,wav16_cut/p301_014.wav
334,M,72981,wav16_cut/p334_006.wav
303,F,73049,wav16_cut/p303_146.wav
329,F,73050,wav16_cut/p329_178.wav
245,M,73055,wav16_cut/p245_035.wav
300,F,73056,wav16_cut/p300_109.wav
256,M,73063,wav16_cut/p256_313.wav
323,F,73065,wav16_cut/p323_150.wav
293,F,73067,wav16_cut/p293_009.wav
308,F,73070,wav16_cut/p308_083.wav
345,M,73079,wav16_cut/p345_281.wav
303,F,73082,wav16_cut/p303_086.wav
297,F,73104,wav16_cut/p297_020.wav
228,F,73113,wav16_cut/p228_296.wav
306,F,73113,wav16_cut/p306_324.wav
300,F,73116,wav16_cut/p300_399.wav
271,M,73119,wav16_cut/p271_249.wav
310,F,73128,wav16_cut/p310_007.wav
341,F,73128,wav16_cut/p341_013.wav
298,M,73131,wav16_cut/p298_088.wav
256,M,73223,wav16_cut/p256_007.wav
310,F,73225,wav16_cut/p310_014.wav
238,F,73226,wav16_cut/p238_020.wav
240,F,73228,wav16_cut/p240_018.wav
307,F,73255,wav16_cut/p307_082.wav
293,F,73256,wav16_cut/p293_086.wav
225,F,73259,wav16_cut/p225_033.wav
313,F,73260,wav16_cut/p313_389.wav
376,M,73261,wav16_cut/p376_048.wav
246,M,73261,wav16_cut/p246_009.wav
329,F,73264,wav16_cut/p329_364.wav
310,F,73269,wav16_cut/p310_256.wav
230,F,73271,wav16_cut/p230_175.wav
250,F,73272,wav16_cut/p250_006.wav
300,F,73276,wav16_cut/p300_058.wav
282,F,73277,wav16_cut/p282_337.wav
306,F,73280,wav16_cut/p306_330.wav
225,F,73281,wav16_cut/p225_171.wav
272,M,73285,wav16_cut/p272_150.wav
256,M,73286,wav16_cut/p256_009.wav
249,F,73293,wav16_cut/p249_226.wav
298,M,73293,wav16_cut/p298_209.wav
278,M,73293,wav16_cut/p278_328.wav
265,F,73302,wav16_cut/p265_254.wav
230,F,73399,wav16_cut/p230_341.wav
299,F,73403,wav16_cut/p299_012.wav
295,F,73405,wav16_cut/p295_187.wav
301,F,73407,wav16_cut/p301_062.wav
301,F,73436,wav16_cut/p301_276.wav
300,F,73446,wav16_cut/p300_337.wav
255,M,73446,wav16_cut/p255_018.wav
298,M,73464,wav16_cut/p298_053.wav
226,M,73466,wav16_cut/p226_044.wav
303,F,73466,wav16_cut/p303_309.wav
303,F,73467,wav16_cut/p303_007.wav
339,F,73472,wav16_cut/p339_009.wav
248,F,73564,wav16_cut/p248_013.wav
276,F,73565,wav16_cut/p276_310.wav
246,M,73566,wav16_cut/p246_341.wav
302,M,73566,wav16_cut/p302_016.wav
314,F,73572,wav16_cut/p314_009.wav
305,F,73587,wav16_cut/p305_110.wav
298,M,73595,wav16_cut/p298_104.wav
300,F,73603,wav16_cut/p300_278.wav
284,M,73606,wav16_cut/p284_003.wav
228,F,73612,wav16_cut/p228_152.wav
315,M,73613,wav16_cut/p315_006.wav
301,F,73616,wav16_cut/p301_098.wav
233,F,73621,wav16_cut/p233_018.wav
261,F,73625,wav16_cut/p261_006.wav
303,F,73631,wav16_cut/p303_157.wav
271,M,73632,wav16_cut/p271_308.wav
246,M,73634,wav16_cut/p246_214.wav
244,F,73643,wav16_cut/p244_018.wav
271,M,73733,wav16_cut/p271_219.wav
240,F,73736,wav16_cut/p240_178.wav
277,F,73737,wav16_cut/p277_014.wav
251,M,73743,wav16_cut/p251_006.wav
265,F,73746,wav16_cut/p265_347.wav
306,F,73749,wav16_cut/p306_109.wav
245,M,73749,wav16_cut/p245_294.wav
225,F,73759,wav16_cut/p225_330.wav
228,F,73776,wav16_cut/p228_292.wav
323,F,73776,wav16_cut/p323_222.wav
330,F,73777,wav16_cut/p330_009.wav
301,F,73783,wav16_cut/p301_067.wav
264,F,73786,wav16_cut/p264_007.wav
226,M,73788,wav16_cut/p226_127.wav
276,F,73793,wav16_cut/p276_421.wav
252,M,73798,wav16_cut/p252_006.wav
335,F,73804,wav16_cut/p335_083.wav
323,F,73805,wav16_cut/p323_038.wav
293,F,73809,wav16_cut/p293_051.wav
284,M,73810,wav16_cut/p284_161.wav
237,M,73810,wav16_cut/p237_343.wav
363,M,73810,wav16_cut/p363_015.wav
330,F,73902,wav16_cut/p330_129.wav
316,M,73903,wav16_cut/p316_241.wav
244,F,73905,wav16_cut/p244_006.wav
230,F,73908,wav16_cut/p230_130.wav
226,M,73919,wav16_cut/p226_146.wav
306,F,73922,wav16_cut/p306_172.wav
345,M,73931,wav16_cut/p345_188.wav
281,M,73938,wav16_cut/p281_013.wav
226,M,73946,wav16_cut/p226_104.wav
264,F,73968,wav16_cut/p264_371.wav
307,F,73974,wav16_cut/p307_036.wav
253,F,73976,wav16_cut/p253_337.wav
230,F,73980,wav16_cut/p230_356.wav
255,M,74077,wav16_cut/p255_009.wav
330,F,74084,wav16_cut/p330_119.wav
303,F,74086,wav16_cut/p303_287.wav
301,F,74086,wav16_cut/p301_068.wav
341,F,74087,wav16_cut/p341_059.wav
329,F,74087,wav16_cut/p329_033.wav
341,F,74091,wav16_cut/p341_137.wav
293,F,74095,wav16_cut/p293_118.wav
306,F,74104,wav16_cut/p306_287.wav
293,F,74109,wav16_cut/p293_093.wav
248,F,74110,wav16_cut/p248_094.wav
306,F,74118,wav16_cut/p306_231.wav
226,M,74118,wav16_cut/p226_191.wav
376,M,74124,wav16_cut/p376_009.wav
237,M,74125,wav16_cut/p237_236.wav
306,F,74129,wav16_cut/p306_228.wav
246,M,74138,wav16_cut/p246_148.wav
246,M,74142,wav16_cut/p246_014.wav
313,F,74149,wav16_cut/p313_091.wav
263,M,74245,wav16_cut/p263_015.wav
245,M,74246,wav16_cut/p245_285.wav
293,F,74252,wav16_cut/p293_214.wav
300,F,74254,wav16_cut/p300_118.wav
273,M,74255,wav16_cut/p273_128.wav
300,F,74260,wav16_cut/p300_279.wav
303,F,74262,wav16_cut/p303_124.wav
281,M,74262,wav16_cut/p281_147.wav
270,M,74266,wav16_cut/p270_427.wav
284,M,74267,wav16_cut/p284_269.wav
306,F,74271,wav16_cut/p306_190.wav
252,M,74271,wav16_cut/p252_372.wav
271,M,74297,wav16_cut/p271_112.wav
329,F,74302,wav16_cut/p329_156.wav
225,F,74305,wav16_cut/p225_007.wav
293,F,74313,wav16_cut/p293_082.wav
225,F,74319,wav16_cut/p225_355.wav
227,M,74419,wav16_cut/p227_012.wav
262,F,74420,wav16_cut/p262_009.wav
347,M,74430,wav16_cut/p347_007.wav
281,M,74441,wav16_cut/p281_411.wav
303,F,74444,wav16_cut/p303_322.wav
306,F,74447,wav16_cut/p306_128.wav
270,M,74452,wav16_cut/p270_315.wav
258,M,74460,wav16_cut/p258_006.wav
351,F,74463,wav16_cut/p351_020.wav
228,F,74470,wav16_cut/p228_097.wav
228,F,74473,wav16_cut/p228_105.wav
306,F,74475,wav16_cut/p306_225.wav
281,M,74476,wav16_cut/p281_004.wav
246,M,74477,wav16_cut/p246_167.wav
301,F,74494,wav16_cut/p301_191.wav
252,M,74496,wav16_cut/p252_121.wav
256,M,74586,wav16_cut/p256_312.wav
306,F,74597,wav16_cut/p306_136.wav
271,M,74604,wav16_cut/p271_168.wav
271,M,74616,wav16_cut/p271_293.wav
345,M,74626,wav16_cut/p345_196.wav
330,F,74631,wav16_cut/p330_164.wav
295,F,74635,wav16_cut/p295_007.wav
303,F,74637,wav16_cut/p303_020.wav
233,F,74640,wav16_cut/p233_075.wav
247,M,74640,wav16_cut/p247_362.wav
323,F,74641,wav16_cut/p323_082.wav
351,F,74649,wav16_cut/p351_018.wav
304,M,74651,wav16_cut/p304_014.wav
294,F,74660,wav16_cut/p294_393.wav
307,F,74662,wav16_cut/p307_388.wav
264,F,74664,wav16_cut/p264_167.wav
306,F,74769,wav16_cut/p306_354.wav
374,M,74773,wav16_cut/p374_357.wav
249,F,74775,wav16_cut/p249_013.wav
288,F,74777,wav16_cut/p288_018.wav
271,M,74778,wav16_cut/p271_345.wav
341,F,74789,wav16_cut/p341_002.wav
269,F,74790,wav16_cut/p269_005.wav
302,M,74793,wav16_cut/p302_006.wav
305,F,74796,wav16_cut/p305_018.wav
306,F,74818,wav16_cut/p306_039.wav
277,F,74825,wav16_cut/p277_071.wav
345,M,74838,wav16_cut/p345_012.wav
265,F,74928,wav16_cut/p265_163.wav
252,M,74929,wav16_cut/p252_004.wav
305,F,74942,wav16_cut/p305_006.wav
270,M,74952,wav16_cut/p270_412.wav
297,F,74961,wav16_cut/p297_036.wav
307,F,74961,wav16_cut/p307_007.wav
307,F,74965,wav16_cut/p307_098.wav
265,F,74967,wav16_cut/p265_252.wav
228,F,74976,wav16_cut/p228_168.wav
313,F,74976,wav16_cut/p313_093.wav
306,F,74989,wav16_cut/p306_158.wav
265,F,75007,wav16_cut/p265_205.wav
264,F,75008,wav16_cut/p264_441.wav
225,F,75100,wav16_cut/p225_057.wav
228,F,75113,wav16_cut/p228_109.wav
307,F,75114,wav16_cut/p307_064.wav
249,F,75115,wav16_cut/p249_337.wav
315,M,75143,wav16_cut/p315_014.wav
299,F,75146,wav16_cut/p299_006.wav
281,M,75146,wav16_cut/p281_383.wav
268,F,75155,wav16_cut/p268_070.wav
265,F,75157,wav16_cut/p265_270.wav
298,M,75160,wav16_cut/p298_334.wav
278,M,75163,wav16_cut/p278_007.wav
306,F,75179,wav16_cut/p306_134.wav
307,F,75271,wav16_cut/p307_151.wav
308,F,75276,wav16_cut/p308_274.wav
300,F,75283,wav16_cut/p300_171.wav
307,F,75290,wav16_cut/p307_230.wav
256,M,75307,wav16_cut/p256_266.wav
300,F,75309,wav16_cut/p300_249.wav
298,M,75335,wav16_cut/p298_323.wav
245,M,75336,wav16_cut/p245_029.wav
305,F,75338,wav16_cut/p305_192.wav
246,M,75350,wav16_cut/p246_347.wav
248,F,75439,wav16_cut/p248_153.wav
307,F,75440,wav16_cut/p307_167.wav
316,M,75470,wav16_cut/p316_002.wav
282,F,75471,wav16_cut/p282_325.wav
238,F,75472,wav16_cut/p238_013.wav
226,M,75475,wav16_cut/p226_007.wav
306,F,75481,wav16_cut/p306_007.wav
274,M,75485,wav16_cut/p274_004.wav
298,M,75486,wav16_cut/p298_048.wav
298,M,75487,wav16_cut/p298_394.wav
293,F,75493,wav16_cut/p293_052.wav
317,F,75499,wav16_cut/p317_108.wav
264,F,75500,wav16_cut/p264_365.wav
270,M,75504,wav16_cut/p270_392.wav
300,F,75506,wav16_cut/p300_359.wav
226,M,75518,wav16_cut/p226_145.wav
271,M,75520,wav16_cut/p271_392.wav
276,F,75520,wav16_cut/p276_464.wav
301,F,75520,wav16_cut/p301_118.wav
294,F,75531,wav16_cut/p294_004.wav
243,M,75610,wav16_cut/p243_174.wav
246,M,75613,wav16_cut/p246_145.wav
361,F,75619,wav16_cut/p361_015.wav
237,M,75620,wav16_cut/p237_106.wav
243,M,75623,wav16_cut/p243_054.wav
312,F,75623,wav16_cut/p312_004.wav
333,F,75631,wav16_cut/p333_015.wav
279,M,75633,wav16_cut/p279_022.wav
246,M,75643,wav16_cut/p246_095.wav
228,F,75648,wav16_cut/p228_132.wav
300,F,75650,wav16_cut/p300_099.wav
256,M,75653,wav16_cut/p256_145.wav
271,M,75653,wav16_cut/p271_182.wav
228,F,75669,wav16_cut/p228_014.wav
306,F,75676,wav16_cut/p306_171.wav
250,F,75684,wav16_cut/p250_016.wav
266,F,75689,wav16_cut/p266_005.wav
232,M,75690,wav16_cut/p232_015.wav
228,F,75691,wav16_cut/p228_236.wav
312,F,75692,wav16_cut/p312_009.wav
317,F,75780,wav16_cut/p317_018.wav
303,F,75781,wav16_cut/p303_284.wav
268,F,75782,wav16_cut/p268_311.wav
264,F,75782,wav16_cut/p264_166.wav
256,M,75790,wav16_cut/p256_012.wav
351,F,75791,wav16_cut/p351_006.wav
274,M,75801,wav16_cut/p274_031.wav
226,M,75802,wav16_cut/p226_267.wav
234,F,75803,wav16_cut/p234_018.wav
234,F,75806,wav16_cut/p234_034.wav
341,F,75807,wav16_cut/p341_083.wav
301,F,75813,wav16_cut/p301_086.wav
270,M,75818,wav16_cut/p270_113.wav
245,M,75822,wav16_cut/p245_139.wav
308,F,75825,wav16_cut/p308_057.wav
308,F,75828,wav16_cut/p308_006.wav
303,F,75838,wav16_cut/p303_220.wav
308,F,75852,wav16_cut/p308_146.wav
281,M,75857,wav16_cut/p281_382.wav
267,F,75859,wav16_cut/p267_015.wav
303,F,75952,wav16_cut/p303_167.wav
351,F,75954,wav16_cut/p351_005.wav
329,F,75956,wav16_cut/p329_114.wav
230,F,75956,wav16_cut/p230_337.wav
226,M,75968,wav16_cut/p226_351.wav
306,F,75981,wav16_cut/p306_232.wav
341,F,75989,wav16_cut/p341_202.wav
306,F,75990,wav16_cut/p306_099.wav
252,M,75992,wav16_cut/p252_241.wav
226,M,75994,wav16_cut/p226_080.wav
329,F,75999,wav16_cut/p329_068.wav
298,M,76001,wav16_cut/p298_368.wav
257,F,76004,wav16_cut/p257_016.wav
245,M,76005,wav16_cut/p245_244.wav
281,M,76010,wav16_cut/p281_254.wav
262,F,76017,wav16_cut/p262_177.wav
288,F,76025,wav16_cut/p288_006.wav
312,F,76029,wav16_cut/p312_186.wav
244,F,76029,wav16_cut/p244_015.wav
256,M,76031,wav16_cut/p256_066.wav
329,F,76125,wav16_cut/p329_186.wav
281,M,76128,wav16_cut/p281_009.wav
266,F,76130,wav16_cut/p266_018.wav
252,M,76152,wav16_cut/p252_294.wav
351,F,76152,wav16_cut/p351_335.wav
306,F,76153,wav16_cut/p306_033.wav
323,F,76154,wav16_cut/p323_165.wav
306,F,76158,wav16_cut/p306_254.wav
282,F,76161,wav16_cut/p282_227.wav
297,F,76166,wav16_cut/p297_051.wav
234,F,76172,wav16_cut/p234_039.wav
264,F,76175,wav16_cut/p264_020.wav
230,F,76177,wav16_cut/p230_014.wav
237,M,76196,wav16_cut/p237_187.wav
303,F,76199,wav16_cut/p303_108.wav
313,F,76298,wav16_cut/p313_087.wav
300,F,76303,wav16_cut/p300_013.wav
254,M,76305,wav16_cut/p254_018.wav
323,F,76308,wav16_cut/p323_013.wav
323,F,76311,wav16_cut/p323_188.wav
248,F,76320,wav16_cut/p248_336.wav
310,F,76324,wav16_cut/p310_292.wav
238,F,76328,wav16_cut/p238_445.wav
302,M,76331,wav16_cut/p302_005.wav
329,F,76333,wav16_cut/p329_035.wav
306,F,76335,wav16_cut/p306_345.wav
334,M,76337,wav16_cut/p334_016.wav
306,F,76349,wav16_cut/p306_036.wav
264,F,76350,wav16_cut/p264_343.wav
268,F,76354,wav16_cut/p268_305.wav
241,M,76355,wav16_cut/p241_031.wav
335,F,76355,wav16_cut/p335_301.wav
264,F,76480,wav16_cut/p264_363.wav
329,F,76482,wav16_cut/p329_121.wav
323,F,76489,wav16_cut/p323_393.wav
307,F,76490,wav16_cut/p307_318.wav
307,F,76492,wav16_cut/p307_294.wav
308,F,76498,wav16_cut/p308_099.wav
270,M,76504,wav16_cut/p270_101.wav
270,M,76511,wav16_cut/p270_083.wav
226,M,76515,wav16_cut/p226_014.wav
264,F,76519,wav16_cut/p264_493.wav
298,M,76525,wav16_cut/p298_086.wav
293,F,76526,wav16_cut/p293_330.wav
303,F,76530,wav16_cut/p303_104.wav
228,F,76531,wav16_cut/p228_244.wav
316,M,76532,wav16_cut/p316_274.wav
228,F,76644,wav16_cut/p228_007.wav
245,M,76649,wav16_cut/p245_014.wav
345,M,76665,wav16_cut/p345_018.wav
311,M,76674,wav16_cut/p311_203.wav
335,F,76678,wav16_cut/p335_144.wav
376,M,76678,wav16_cut/p376_030.wav
341,F,76695,wav16_cut/p341_334.wav
300,F,76700,wav16_cut/p300_304.wav
264,F,76804,wav16_cut/p264_014.wav
326,M,76805,wav16_cut/p326_135.wav
306,F,76807,wav16_cut/p306_282.wav
265,F,76808,wav16_cut/p265_141.wav
335,F,76814,wav16_cut/p335_375.wav
307,F,76829,wav16_cut/p307_084.wav
306,F,76843,wav16_cut/p306_142.wav
293,F,76846,wav16_cut/p293_058.wav
279,M,76865,wav16_cut/p279_024.wav
284,M,76875,wav16_cut/p284_022.wav
238,F,76877,wav16_cut/p238_292.wav
275,M,76883,wav16_cut/p275_402.wav
226,M,76886,wav16_cut/p226_334.wav
238,F,76886,wav16_cut/p238_449.wav
236,F,76975,wav16_cut/p236_015.wav
283,F,76989,wav16_cut/p283_018.wav
301,F,77005,wav16_cut/p301_207.wav
268,F,77013,wav16_cut/p268_007.wav
265,F,77014,wav16_cut/p265_012.wav
307,F,77033,wav16_cut/p307_086.wav
286,M,77033,wav16_cut/p286_006.wav
272,M,77040,wav16_cut/p272_186.wav
248,F,77042,wav16_cut/p248_004.wav
300,F,77050,wav16_cut/p300_101.wav
298,M,77147,wav16_cut/p298_345.wav
330,F,77157,wav16_cut/p330_266.wav
301,F,77162,wav16_cut/p301_214.wav
330,F,77165,wav16_cut/p330_224.wav
317,F,77169,wav16_cut/p317_007.wav
238,F,77171,wav16_cut/p238_007.wav
334,M,77172,wav16_cut/p334_024.wav
301,F,77178,wav16_cut/p301_230.wav
329,F,77194,wav16_cut/p329_140.wav
270,M,77194,wav16_cut/p270_212.wav
303,F,77201,wav16_cut/p303_165.wav
311,M,77206,wav16_cut/p311_018.wav
310,F,77207,wav16_cut/p310_077.wav
307,F,77216,wav16_cut/p307_014.wav
306,F,77217,wav16_cut/p306_325.wav
245,M,77320,wav16_cut/p245_115.wav
303,F,77327,wav16_cut/p303_045.wav
282,F,77329,wav16_cut/p282_022.wav
293,F,77330,wav16_cut/p293_081.wav
286,M,77338,wav16_cut/p286_018.wav
301,F,77344,wav16_cut/p301_123.wav
279,M,77346,wav16_cut/p279_011.wav
301,F,77361,wav16_cut/p301_004.wav
230,F,77396,wav16_cut/p230_177.wav
323,F,77491,wav16_cut/p323_279.wav
308,F,77497,wav16_cut/p308_259.wav
323,F,77504,wav16_cut/p323_014.wav
284,M,77506,wav16_cut/p284_222.wav
303,F,77512,wav16_cut/p303_209.wav
264,F,77517,wav16_cut/p264_438.wav
298,M,77519,wav16_cut/p298_180.wav
267,F,77534,wav16_cut/p267_018.wav
245,M,77536,wav16_cut/p245_004.wav
295,F,77538,wav16_cut/p295_013.wav
248,F,77545,wav16_cut/p248_223.wav
293,F,77550,wav16_cut/p293_149.wav
298,M,77550,wav16_cut/p298_233.wav
339,F,77554,wav16_cut/p339_015.wav
265,F,77558,wav16_cut/p265_246.wav
272,M,77564,wav16_cut/p272_006.wav
300,F,77564,wav16_cut/p300_296.wav
374,M,77567,wav16_cut/p374_007.wav
265,F,77690,wav16_cut/p265_027.wav
318,F,77691,wav16_cut/p318_018.wav
281,M,77700,wav16_cut/p281_143.wav
264,F,77715,wav16_cut/p264_405.wav
293,F,77727,wav16_cut/p293_256.wav
298,M,77737,wav16_cut/p298_155.wav
267,F,77738,wav16_cut/p267_005.wav
335,F,77832,wav16_cut/p335_272.wav
282,F,77835,wav16_cut/p282_004.wav
234,F,77849,wav16_cut/p234_006.wav
286,M,77849,wav16_cut/p286_449.wav
278,M,77854,wav16_cut/p278_314.wav
270,M,77861,wav16_cut/p270_096.wav
298,M,77872,wav16_cut/p298_139.wav
236,F,77875,wav16_cut/p236_004.wav
243,M,77877,wav16_cut/p243_135.wav
275,M,77883,wav16_cut/p275_006.wav
300,F,77897,wav16_cut/p300_236.wav
299,F,77907,wav16_cut/p299_018.wav
246,M,78002,wav16_cut/p246_004.wav
306,F,78004,wav16_cut/p306_118.wav
281,M,78009,wav16_cut/p281_012.wav
262,F,78023,wav16_cut/p262_014.wav
335,F,78039,wav16_cut/p335_239.wav
239,F,78044,wav16_cut/p239_016.wav
298,M,78048,wav16_cut/p298_061.wav
307,F,78076,wav16_cut/p307_309.wav
240,F,78080,wav16_cut/p240_015.wav
281,M,78171,wav16_cut/p281_163.wav
259,M,78176,wav16_cut/p259_006.wav
295,F,78181,wav16_cut/p295_234.wav
245,M,78186,wav16_cut/p245_327.wav
303,F,78192,wav16_cut/p303_296.wav
269,F,78193,wav16_cut/p269_016.wav
364,M,78202,wav16_cut/p364_014.wav
293,F,78209,wav16_cut/p293_258.wav
255,M,78216,wav16_cut/p255_006.wav
361,F,78219,wav16_cut/p361_006.wav
234,F,78235,wav16_cut/p234_015.wav
305,F,78241,wav16_cut/p305_394.wav
272,M,78251,wav16_cut/p272_218.wav
334,M,78358,wav16_cut/p334_322.wav
261,F,78365,wav16_cut/p261_015.wav
285,M,78367,wav16_cut/p285_015.wav
329,F,78379,wav16_cut/p329_151.wav
306,F,78379,wav16_cut/p306_074.wav
340,F,78380,wav16_cut/p340_022.wav
297,F,78395,wav16_cut/p297_090.wav
301,F,78413,wav16_cut/p301_079.wav
268,F,78518,wav16_cut/p268_410.wav
341,F,78527,wav16_cut/p341_012.wav
301,F,78529,wav16_cut/p301_012.wav
271,M,78540,wav16_cut/p271_004.wav
265,F,78544,wav16_cut/p265_199.wav
228,F,78554,wav16_cut/p228_078.wav
288,F,78556,wav16_cut/p288_015.wav
238,F,78557,wav16_cut/p238_147.wav
343,F,78561,wav16_cut/p343_009.wav
360,M,78564,wav16_cut/p360_007.wav
306,F,78564,wav16_cut/p306_028.wav
228,F,78566,wav16_cut/p228_106.wav
308,F,78567,wav16_cut/p308_122.wav
227,M,78569,wav16_cut/p227_201.wav
264,F,78575,wav16_cut/p264_117.wav
298,M,78579,wav16_cut/p298_004.wav
306,F,78581,wav16_cut/p306_066.wav
293,F,78583,wav16_cut/p293_099.wav
362,F,78584,wav16_cut/p362_282.wav
260,M,78683,wav16_cut/p260_011.wav
270,M,78705,wav16_cut/p270_004.wav
295,F,78713,wav16_cut/p295_342.wav
256,M,78722,wav16_cut/p256_079.wav
330,F,78726,wav16_cut/p330_171.wav
272,M,78741,wav16_cut/p272_015.wav
265,F,78752,wav16_cut/p265_014.wav
316,M,78782,wav16_cut/p316_014.wav
257,F,78853,wav16_cut/p257_019.wav
274,M,78856,wav16_cut/p274_090.wav
313,F,78857,wav16_cut/p313_004.wav
252,M,78860,wav16_cut/p252_320.wav
226,M,78862,wav16_cut/p226_122.wav
246,M,78881,wav16_cut/p246_098.wav
273,M,78906,wav16_cut/p273_015.wav
282,F,78913,wav16_cut/p282_256.wav
271,M,78916,wav16_cut/p271_170.wav
232,M,78919,wav16_cut/p232_024.wav
330,F,78921,wav16_cut/p330_073.wav
249,F,78924,wav16_cut/p249_006.wav
256,M,78931,wav16_cut/p256_067.wav
252,M,79025,wav16_cut/p252_018.wav
308,F,79026,wav16_cut/p308_009.wav
257,F,79031,wav16_cut/p257_003.wav
264,F,79078,wav16_cut/p264_013.wav
297,F,79092,wav16_cut/p297_013.wav
316,M,79099,wav16_cut/p316_007.wav
308,F,79104,wav16_cut/p308_018.wav
313,F,79104,wav16_cut/p313_020.wav
230,F,79201,wav16_cut/p230_269.wav
306,F,79203,wav16_cut/p306_326.wav
281,M,79225,wav16_cut/p281_423.wav
295,F,79228,wav16_cut/p295_282.wav
270,M,79233,wav16_cut/p270_072.wav
283,F,79234,wav16_cut/p283_020.wav
306,F,79247,wav16_cut/p306_101.wav
228,F,79251,wav16_cut/p228_172.wav
245,M,79251,wav16_cut/p245_286.wav
341,F,79252,wav16_cut/p341_233.wav
293,F,79261,wav16_cut/p293_126.wav
251,M,79274,wav16_cut/p251_020.wav
300,F,79365,wav16_cut/p300_014.wav
311,M,79394,wav16_cut/p311_004.wav
306,F,79410,wav16_cut/p306_051.wav
306,F,79412,wav16_cut/p306_302.wav
265,F,79419,wav16_cut/p265_172.wav
294,F,79424,wav16_cut/p294_286.wav
308,F,79429,wav16_cut/p308_015.wav
273,M,79438,wav16_cut/p273_006.wav
271,M,79551,wav16_cut/p271_013.wav
230,F,79568,wav16_cut/p230_139.wav
308,F,79572,wav16_cut/p308_097.wav
227,M,79576,wav16_cut/p227_126.wav
300,F,79582,wav16_cut/p300_232.wav
253,F,79587,wav16_cut/p253_018.wav
298,M,79600,wav16_cut/p298_148.wav
268,F,79612,wav16_cut/p268_294.wav
260,M,79615,wav16_cut/p260_008.wav
232,M,79616,wav16_cut/p232_016.wav
274,M,79616,wav16_cut/p274_088.wav
306,F,79616,wav16_cut/p306_283.wav
293,F,79711,wav16_cut/p293_083.wav
244,F,79713,wav16_cut/p244_005.wav
305,F,79730,wav16_cut/p305_396.wav
278,M,79732,wav16_cut/p278_015.wav
229,F,79734,wav16_cut/p229_005.wav
237,M,79736,wav16_cut/p237_314.wav
265,F,79741,wav16_cut/p265_069.wav
360,M,79742,wav16_cut/p360_015.wav
229,F,79746,wav16_cut/p229_016.wav
287,M,79751,wav16_cut/p287_018.wav
343,F,79752,wav16_cut/p343_187.wav
298,M,79754,wav16_cut/p298_145.wav
306,F,79757,wav16_cut/p306_277.wav
300,F,79764,wav16_cut/p300_395.wav
